review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
I like it,5,2025-10-18,Dashen Bank,Google Play,POSITIVE,0.9998593330383301,"i, it",Feature / Others
abdrug bentahuuuu,3,2025-10-17,Dashen Bank,Google Play,NEGATIVE,0.7569705247879028,abdrug bentahuuuu,Feature / Others
"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,Google Play,NEGATIVE,0.9998059868812561,"superapp, the worst app, me, it, transfers, i, money, the transaction, extended periods, the funds, the recipient, my account, which, me, i, my money, the app, a technical update, transactions process",Account Access Issues
Best application,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9998098015785217,best application,Feature / Others
easy,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9972309470176697,,Feature / Others
lmo,5,2025-10-13,Dashen Bank,Google Play,POSITIVE,0.9923747181892395,lmo,Feature / Others
meseret birara,5,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.7238974571228027,meseret birara,Feature / Others
it doesn't let me open my account,1,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.9643086791038513,"it, me, my account",Account Access Issues
very good,1,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
it is the best,5,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998602867126465,it,Feature / Others
nice and best,5,2025-10-10,Dashen Bank,Google Play,POSITIVE,0.9998648166656494,,Feature / Others
good,5,2025-10-10,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen Bank,Google Play,NEGATIVE,0.9998096823692322,"the app development, you, the final result, it, the moment",Feature / Others
hayelu Beranu Bashre,5,2025-10-07,Dashen Bank,Google Play,POSITIVE,0.940301239490509,hayelu beranu,Feature / Others
👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Dashen Bank,Google Play,NEGATIVE,0.9885033965110779,👎👎👎👎👎👎👎👎 connection,Feature / Others
good,5,2025-10-06,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Dashen Bank,Google Play,NEGATIVE,0.9973627924919128,"a heavy user, the app, the issue, you, resetting pass pin, me, it, a try, it, the app, two things, verifies, an otp, person, bank's physical branch, final verification, the password, i, i""nformational tip, the reset button, screenshot",Account Access Issues
perfect,5,2025-10-06,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,,Feature / Others
for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen Bank,Google Play,NEGATIVE,0.7281894683837891,"dashen bankk, it, one one app, mobile banking, that, superr app",Feature / Others
wow,5,2025-10-04,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
tadesa melka tulluu,1,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9457598328590393,tadesa melka tulluu,Feature / Others
I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9991094470024109,"i, virtual account.i, it, about 3 days, no resolve",Account Access Issues
App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,Google Play,NEGATIVE,0.9987977743148804,"app, it, 3-5 seconds, i, transactions, what, i",Transaction Performance
withdraw,1,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.99894779920578,,Feature / Others
It takes gazillion years to open 😶,3,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.9909953474998474,"it, gazillion years, 😶",Feature / Others
this app is outstanding,5,2025-10-01,Dashen Bank,Google Play,POSITIVE,0.9998713731765747,this app,Feature / Others
totally bad,1,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9997747540473938,,Feature / Others
I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9886035919189453,"i, we, it",Feature / Others
nice app,5,2025-09-30,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614,"ሙነጃት, ሸረፍ",Feature / Others
it fast service,5,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.999433696269989,it,Feature / Others
"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.9994186162948608,good improvements,Feature / Others
I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9984353184700012,"i, one issue, the mobile phone, the sim, no pattern, pin, the app, the pin, finger print, sms, which, a big gap, it, i, it, no trust",Feature / Others
I love it 👍,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9998791217803955,"i, it",Feature / Others
Best,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
nice,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
gooe,5,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9992986917495728,gooe,Feature / Others
nice app,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9997637867927551,"dashen super app, all ethiopian banks, it",Feature / Others
cool app,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.999824583530426,cool app,Feature / Others
nice,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
App That makes cashless society in our century and Easy to use.,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9961215853691101,"app, that, cashless society, our century",Feature / Others
tadass,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9969047904014587,tadass,Feature / Others
ሙሃጂራ,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,ሙሃጂራ,Feature / Others
It is an amazing app and all in one,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998719692230225,"it, an amazing app",Feature / Others
i dont like it,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9909656047821045,"i, it",Feature / Others
Dashen is the Future,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9976993203163147,the future,Feature / Others
the best version in 🇪🇹,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.999782145023346,"the best version, 🇪, 🇹",Feature / Others
excellent,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
"its amazing app, visually stunning",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,its amazing app,Feature / Others
"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9995762705802917,"it, it, 😭",Feature / Others
the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998315572738647,"the best app, i, my life",Feature / Others
I love the new user interface,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998557567596436,i,Feature / Others
ok,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
"Appreciated, Always one step ahead!",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998669624328613,,Feature / Others
👌👌,5,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9990849494934082,"the app, an update, you, the app, it, it",Feature / Others
"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9997037053108215,"this, the first time, i, i, this kind, app",Feature / Others
it can't do without data or wifi,1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.8546764254570007,"it, data, wifi",Feature / Others
"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9996398687362671,"all those, i, other ethiopian banks, i, this",Feature / Others
So nice !,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998644590377808,,Feature / Others
What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen Bank,Google Play,NEGATIVE,0.9996622800827026,"what, the problem, this app, that, updates, a daily basis",Feature / Others
good,3,2025-09-25,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen Bank,Google Play,POSITIVE,0.9998483657836914,"i, the new ui, ux, great job, dashen bank, you guys, ethiopia",User Interface & Experience
excellent UI improvement 💯💯,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.9994623064994812,excellent ui improvement,User Interface & Experience
one of the best app in Ethiopia .,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.999811589717865,"the best app, ethiopia",Feature / Others
great app,5,2025-09-23,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
it is good but some times says duplicate transaction why? and text,5,2025-09-23,Dashen Bank,Google Play,NEGATIVE,0.9683175086975098,"it, some times, duplicate transaction, and text",Transaction Performance
good,5,2025-09-22,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Good,4,2025-09-19,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Dashen Bank,Google Play,NEGATIVE,0.9998214840888977,"the worst app, it, ouch 🤕",Feature / Others
safe and secure,3,2025-09-18,Dashen Bank,Google Play,POSITIVE,0.9998433589935303,,Feature / Others
በጣም ምቹ ነው,4,2025-09-15,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614,,Feature / Others
"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen Bank,Google Play,NEGATIVE,0.9993507266044617,"snmsung galaxy f15, me",Feature / Others
good,5,2025-09-13,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen Bank,Google Play,NEGATIVE,0.9945451021194458,"your staffs, the app, your employees",Feature / Others
ዳሺባክ,5,2025-09-11,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,ዳሺባክ,Feature / Others
total,5,2025-09-11,Dashen Bank,Google Play,POSITIVE,0.9983637928962708,total,Feature / Others
good,5,2025-09-10,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
dashen super app is the best,5,2025-09-10,Dashen Bank,Google Play,POSITIVE,0.9998204112052917,dashen super app,Feature / Others
zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Dashen Bank,Google Play,NEGATIVE,0.9952489733695984,የሰው ።ደም ሐማሚጀየየ,Feature / Others
not werke,2,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9970670342445374,,Feature / Others
what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9998086094856262,"what, dashen bank, this, it, service",Feature / Others
simple and easy to use,5,2025-09-08,Dashen Bank,Google Play,POSITIVE,0.9997318387031555,,Feature / Others
meke,4,2025-09-07,Dashen Bank,Google Play,POSITIVE,0.9576797485351562,meke,Feature / Others
"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.9997312426567078,"the others, it, a lot, errors, money, i, it",Feature / Others
bad specialy at weekends,1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.999614953994751,"bad specialy, weekends",Feature / Others
"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9967774748802185,"i, the app, me, 50 birr, money, even i, it, airtime, this, me, my 50 birr, my money, the bank’s money, i, it, the national bank, ethiopia, nbe, the rule, 100 birr, it, airtime, friends, dashin bank’s restriction, this rule, unfa",Feature / Others
It is good apps but it needs strong network,5,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.970344603061676,"it, good apps, it, strong network",Feature / Others
very slow,3,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9997065663337708,,Feature / Others
The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9970771074295044,"the app, accounts, it, two accounts, the same app, the accounts, different branch",Account Access Issues
lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen Bank,Google Play,NEGATIVE,0.974568247795105,,Feature / Others
Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,Google Play,POSITIVE,0.9979987740516663,"dashin mobile banking, worest app, others, ethiopian bank apps, amole, the best app, i, it, use, new device, bank",Feature / Others
"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.999657154083252,"the app, potential, the scanner, an option, a qr code, the gallery, it, this, qr codes, this, the app",Feature / Others
"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.9980061650276184,"transaction, previous app",Transaction Performance
great 👍,5,2025-09-02,Dashen Bank,Google Play,POSITIVE,0.9997692704200745,,Feature / Others
"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen Bank,Google Play,NEGATIVE,0.9998026490211487,"me, my phone settings, developers, multiple click, money",Feature / Others
good,2,2025-09-01,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
dashin bank,5,2025-08-30,Dashen Bank,Google Play,POSITIVE,0.9924732446670532,dashin bank,Feature / Others
muhaammad bakko,5,2025-08-30,Dashen Bank,Google Play,NEGATIVE,0.932232677936554,muhaammad bakko,Feature / Others
goog,5,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.9989757537841797,goog,Feature / Others
un functional app,1,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.998763918876648,un functional app,Feature / Others
trnes far,5,2025-08-27,Dashen Bank,Google Play,NEGATIVE,0.604229211807251,trnes,Feature / Others
excellent,5,2025-08-26,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
shimalis,4,2025-08-25,Dashen Bank,Google Play,POSITIVE,0.9664985537528992,shimalis,Feature / Others
አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen Bank,Google Play,NEGATIVE,0.9366679191589355,"አሪፍ ነው, ግን, የተቀባይ አካውንት, እና, ስም, ።",Feature / Others
excellent mobile banking digital,5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998231530189514,,Feature / Others
"Excellent, and it's truly a super app!",5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998637437820435,"it, a super app",Feature / Others
nice app,4,2025-08-23,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
very nice app,5,2025-08-23,Dashen Bank,Google Play,POSITIVE,0.9998562335968018,very nice app,Feature / Others
can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen Bank,Google Play,NEGATIVE,0.9997205138206482,"will, it, the service, you, it, a big failure",Feature / Others
seche,1,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9675268530845642,seche,Feature / Others
very fast bank,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9985563158988953,very fast bank,Feature / Others
good and well,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9998481273651123,,Feature / Others
what a bank it is,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9696678519248962,"what a bank, it",Feature / Others
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen Bank,Google Play,POSITIVE,0.9990369081497192,"dashen super app, extended selections, customers",Customer Support
great app,5,2025-08-20,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
nic,5,2025-08-20,Dashen Bank,Google Play,POSITIVE,0.9977141618728638,,Feature / Others
easy to use and the best one,5,2025-08-17,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,,Feature / Others
it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.9997392296791077,"it, totally work, failure, i, dashen amole",Feature / Others
very good app,5,2025-08-16,Dashen Bank,Google Play,POSITIVE,0.9998675584793091,very good app,Feature / Others
The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.999725878238678,"ethiopia, it, you, your pin",Feature / Others
አሪፍ,5,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,አሪፍ,Feature / Others
best but USSD is necessary,5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.6782341003417969,,Feature / Others
"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.9985429048538208,e commerce industry,Feature / Others
still it's essay for user,4,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.8707893490791321,"it, essay, user",Feature / Others
"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.995208203792572,"i, it, outside ethiopia, it, me, vpn, disable vpn, the app, that, any vpn, i, i, cbe, i, access, my bank account",Account Access Issues
"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9996106028556824,"it, it, the email address, you, the app support, gmail",Customer Support
good,5,2025-08-14,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9990180730819702,"plenty, features, water bill payments",Transaction Performance
የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9200406670570374,"ለአጠቃቀም, ቀላል መሆኑ, ያደርገዋል",Feature / Others
በጣም ችግር አለበት,1,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614,በጣም ችግር አለበት,Feature / Others
best,5,2025-08-14,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
great 👍 app,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9995050430297852,great 👍 app,Feature / Others
"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997575879096985,"slow application, times, need",Transaction Performance
ok,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
very poor and time taking to use,1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997921586036682,,Feature / Others
it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9996755123138428,"it, the best app, i, dashen bank",Feature / Others
the new version is so good I like it,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998716115951538,"the new version, i, it",Feature / Others
excellent,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
good,3,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Good,3,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good job my dashen super app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996693134307861,good job,Feature / Others
Some connection issues,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9717355370521545,some connection issues,Feature / Others
verry slow app 🤢,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9986931681632996,"slow app, 🤢",Transaction Performance
best bauget app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.998792290687561,best bauget app,Feature / Others
its good but he said uptede me 😠🤕,2,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9973610043525696,"its good, he, me",Feature / Others
network issue,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9874956011772156,network issue,Feature / Others
እንጠቀምበት,5,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,እንጠቀምበት,Feature / Others
nice,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
fast and easy to use great App.,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997286200523376,great app,Feature / Others
Best Performing and Fast Financial app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997550845146179,,Feature / Others
good,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
well done keep it up,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996840953826904,it,Feature / Others
good but it takes forever to load,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9274645447731018,it,Feature / Others
"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.8449763059616089,"it, some things, that, the companies, the country, i.e.cbe&telebirr",Feature / Others
my favorite 💗💗💗,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9974082112312317,,Feature / Others
Good app,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
Good,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen Bank,Google Play,NEGATIVE,0.9998206496238708,"this, it",Feature / Others
"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen Bank,Google Play,NEGATIVE,0.9996850490570068,"the app, it, it, response timeout",Feature / Others
modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen Bank,Google Play,POSITIVE,0.9996292591094971,👏,Feature / Others
when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen Bank,Google Play,NEGATIVE,0.9994574189186096,"i, the app, it, something, it, it, my experience, very worst app, it, lite app, every situation, networks",Feature / Others
"poor, glitch stack",1,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.9998161196708679,stack,Feature / Others
slowest banking app ever used,3,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.998941957950592,slowest banking app,Transaction Performance
Good,1,2025-08-06,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Good 👍,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998576641082764,,Feature / Others
Dashen Bank super app is the best app,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998195767402649,the best app,Feature / Others
best,5,2025-08-02,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9994837045669556,"it, it, it, perks, the most part, the whole app, bugs, it, some new features, i, this mess, amole",Feature / Others
sometimes is not working to be honest,1,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9997746348381042,,Feature / Others
ok,4,2025-08-01,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
very good app,5,2025-07-30,Dashen Bank,Google Play,POSITIVE,0.9998675584793091,very good app,Feature / Others
Why isn't this app working?,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9989972710609436,this app,Feature / Others
network error,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9996863603591919,network error,Feature / Others
fast,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.9989494681358337,,Feature / Others
100 good,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.999860405921936,,Feature / Others
ok,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
Good,5,2025-07-28,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
It stop working most of the time.,2,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.999619722366333,"it, the time",Feature / Others
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.9924798011779785,"i, the app, its, what, i, it, i, the app, even i, it, u, solution, me",Feature / Others
wow,5,2025-07-26,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
Best app,5,2025-07-25,Dashen Bank,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen Bank,Google Play,POSITIVE,0.9998588562011719,"usage, its visual design",User Interface & Experience
amazing product,5,2025-07-23,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,amazing product,Feature / Others
"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen Bank,Google Play,NEGATIVE,0.9994491934776306,"this app, it, stacks, it",Feature / Others
ok,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
like it,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9997184872627258,it,Feature / Others
Great always one step ahead and most reliable bank,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9998666048049927,,Feature / Others
u need to start cash out service,4,2025-07-22,Dashen Bank,Google Play,NEGATIVE,0.9963886737823486,"u, service",Feature / Others
all in one super app,5,2025-07-21,Dashen Bank,Google Play,POSITIVE,0.736153781414032,one super app,Feature / Others
Fayla,5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9678626656532288,,Feature / Others
