review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
it s impressive how consistently the app is improving. i ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998090863227844,"it, the app, i, it, months, they, a lot, terms, not only beauty",Feature / Others
this app has replaced several others for me. it has everything i need in one place.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.805126965045929,"this app, several others, me, it, everything, i, one place",Feature / Others
"the app has evolved impressively over time. the latest release adds dark and light modes that enhance usability and design. it s intuitive, modern, and clearly built with the user in mind setting a new benchmark for digital banking.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997416138648987,"the app, time, the latest release, that, usability, design, it, the user, mind, a new benchmark, digital banking",User Interface & Experience
"dashen superapp just keeps improving. the new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997761845588684,"superapp, the overall experience",Feature / Others
i have been using this app for months and its easy to use and is user friendly thanks dashen bank.,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9983078241348267,"i, this app, months, its easy, thanks dashen bank",Feature / Others
"finally, banking made simple! everything i need is in one super app. a true game changer for managing my finances on the go.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.998018741607666,"banking, everything, i, one super app, my finances, the go",Feature / Others
"i ve been using the the app, and it s been working really well for my daily transactions. good work",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997263550758362,"i, the the app, it, my daily transactions, good work",Transaction Performance
"i appreciate how secure this app feels. every transaction comes with confirmation, and i always get alerts immediately.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9954239726066589,"i, this app, every transaction, confirmation, i, alerts",Transaction Performance
i love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9994518160820007,"i, it, the app, modern feel, it",Feature / Others
"this is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998388290405273,"this, amazing app, it",Feature / Others
this is one of the most user friendly and impressive apps i have encountered in the banking sector,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997900128364563,"this, i, the banking sector",Feature / Others
"amazing ui and ux, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998499155044556,the dark mode,Feature / Others
the updated design looks amazing. i really appreciate being able to switch between dark and light mode it s a small change that makes a big difference!,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9998742341995239,"the updated design, i, it, a small change, that, a big difference",User Interface & Experience
astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997556805610657,"astonishing interface, ease, access, complete performance",User Interface & Experience
"i rarely leave reviews, but this app truly deserves one. it s efficient, secure, and makes financial tasks effortless. definitely a 5 star experience",5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997571110725403,"i, reviews, this app, it, financial tasks",Feature / Others
stunning ui with reliable service!,5,2025-10-28,Dashen Bank,Google Play,POSITIVE,0.9997430443763733,"stunning ui, reliable service",User Interface & Experience
"super up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. designed for a seamless experience, it offers lightning fast transactions, top tier security, and effortless financial management. with super up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen Bank,Google Play,POSITIVE,0.9995176792144775,"its name, speed, efficiency, innovation, a seamless experience, it, lightning fast transactions, top tier security, financial management, banking",Transaction Performance
"the ui is impressive, but adding an atm withdrawal feature for cardless cash access would enhance functionality. this may require updates to the atm system as well. please consider this, dev team.",4,2025-10-22,Dashen Bank,Google Play,POSITIVE,0.8331397175788879,"the ui, cardless cash access, functionality, this, updates, the atm system, this",User Interface & Experience
convinent,5,2025-10-22,Dashen Bank,Google Play,NEGATIVE,0.9798853993415833,,Feature / Others
good,4,2025-10-21,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
it is excellent april jest continue more abeaten.....,4,2025-10-19,Dashen Bank,Google Play,POSITIVE,0.9983512163162231,"it, more abeaten",Feature / Others
i like it,5,2025-10-18,Dashen Bank,Google Play,POSITIVE,0.9998593330383301,"i, it",Feature / Others
abdrug bentahuuuu,3,2025-10-17,Dashen Bank,Google Play,NEGATIVE,0.7569705247879028,abdrug bentahuuuu,Feature / Others
"dashen superapp is the worst app for me because it consistently fails during transfers. when i try to send money, the transaction freezes for extended periods sometimes a full day, and often two or three days or more. crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like i ve lost my money. the app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,Google Play,NEGATIVE,0.9998061060905457,"superapp, the worst app, me, it, transfers, i, money, the transaction, extended periods, the funds, the recipient, my account, which, me, i, my money, the app, a technical update, transactions process",Account Access Issues
best application,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9998098015785217,best application,Feature / Others
easy,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9972309470176697,,Feature / Others
lmo,5,2025-10-13,Dashen Bank,Google Play,POSITIVE,0.9923747181892395,lmo,Feature / Others
meseret birara,5,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.7238974571228027,meseret birara,Feature / Others
it doesn t let me open my account,1,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.9787757396697998,"it, doesn t, me, my account",Account Access Issues
very good,1,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
it is the best,5,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998602867126465,it,Feature / Others
nice and best,5,2025-10-10,Dashen Bank,Google Play,POSITIVE,0.9998648166656494,,Feature / Others
good,5,2025-10-10,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
finish the app development fully before you give the final result. it s is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen Bank,Google Play,NEGATIVE,0.999806821346283,"the app development, you, the final result, it, the moment",Feature / Others
hayelu beranu bashre,5,2025-10-07,Dashen Bank,Google Play,POSITIVE,0.940301239490509,hayelu beranu,Feature / Others
connection not fast,5,2025-10-07,Dashen Bank,Google Play,NEGATIVE,0.9939175248146057,connection,Feature / Others
good,5,2025-10-06,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"shewangizaw l. as a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. basically the app will do two things verifies one using an otp and then requires an in person visit to bank s physical branch for final verification after resetting the password. therefore, safe to use! i wish i nformational tip was added around the reset button. could not attach screenshot.",4,2025-10-06,Dashen Bank,Google Play,NEGATIVE,0.9968906044960022,"a heavy user, the app, the issue, you, resetting pass pin, me, it, a try, it, the app, two things, an otp, an, final verification, the password, i, i nformational tip, the reset button, screenshot",Account Access Issues
perfect,5,2025-10-06,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,,Feature / Others
for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen Bank,Google Play,NEGATIVE,0.7281894683837891,"dashen bankk, it, one one app, mobile banking, that, superr app",Feature / Others
wow,5,2025-10-04,Dashen Bank,Google Play,POSITIVE,0.999592125415802,,Feature / Others
tadesa melka tulluu,1,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9457598328590393,tadesa melka tulluu,Feature / Others
i can t open virtual account.i have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9991310238838196,"i, it, about 3 days, no resolve",Feature / Others
app is passive when compare to amole it takes 3 5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,Google Play,NEGATIVE,0.9983342289924622,"app, it, 3 5 seconds, i, transactions, what, i",Transaction Performance
withdraw,1,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.99894779920578,,Feature / Others
it takes gazillion years to open,3,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.9893404841423035,"it, gazillion years",Feature / Others
this app is outstanding,5,2025-10-01,Dashen Bank,Google Play,POSITIVE,0.9998713731765747,this app,Feature / Others
totally bad,1,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9997747540473938,,Feature / Others
i really appreciate but we can t use it if don t have balance or data access,2,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9925701022148132,"i, we, t, it, don t",Feature / Others
nice app,5,2025-09-30,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
it fast service,5,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.999433696269989,it,Feature / Others
"good improvements after the sep 25, 2025 update.",4,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.9994186162948608,good improvements,Feature / Others
i have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. the app allows to reset the pin directly without 2fa like finger print just by sending sms. which is a big gap. it should be addressed i didn t expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9984925985336304,"i, one issue, the mobile phone, the sim, no pattern, pin, the app, the pin, finger print, sms, which, a big gap, it, didn t, it, no trust",Feature / Others
i love it,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9998799562454224,"i, it",Feature / Others
best,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
nice,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
gooe,5,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9992986917495728,gooe,Feature / Others
nice app,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9997637867927551,"dashen super app, all ethiopian banks, it",Feature / Others
cool app,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.999824583530426,cool app,Feature / Others
nice,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
app that makes cashless society in our century and easy to use.,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9961215853691101,"app, that, cashless society, our century",Feature / Others
tadass,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9969047904014587,tadass,Feature / Others
it is an amazing app and all in one,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998719692230225,"it, an amazing app",Feature / Others
i dont like it,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9909656047821045,"i, it",Feature / Others
dashen is the future,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9976993203163147,the future,Feature / Others
the best version in,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998401403427124,the best version,Feature / Others
excellent,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
"its amazing app, visually stunning",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,its amazing app,Feature / Others
"updates every time , when it s updated, it doesn t work at all.",1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9995841383934021,"it, it",Feature / Others
the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998315572738647,"the best app, i, my life",Feature / Others
i love the new user interface,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998557567596436,i,Feature / Others
ok,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
"appreciated, always one step ahead!",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998669624328613,,Feature / Others
the app stops working whenever there is an update unless you update the app. but it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9990849494934082,"the app, an update, you, the app, it, it",Feature / Others
"this is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9997037053108215,"this, the first time, i, i, this kind, app",Feature / Others
it can t do without data or wifi,1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.6698940396308899,"it, t, data, wifi",Feature / Others
"the best ui banking app from all those i used, other ethiopian banks i used have a really old ui. this is very neat and easy to use. also so reliable.",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9996398687362671,"all those, i, other ethiopian banks, i, this",Feature / Others
so nice !,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998644590377808,,Feature / Others
what s the problem with this app s that asking for updates on a daily basis?,1,2025-09-25,Dashen Bank,Google Play,NEGATIVE,0.9996249675750732,"what, the problem, this app, that, updates, a daily basis",Feature / Others
good,3,2025-09-25,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"wow, i really loved the new ui ux! great job, dashen bank! you guys are the best mobile banking in ethiopia.",5,2025-09-25,Dashen Bank,Google Play,POSITIVE,0.9998468160629272,"i, great job, dashen bank, you guys, ethiopia",Feature / Others
excellent ui improvement,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.9997645020484924,excellent ui improvement,User Interface & Experience
one of the best app in ethiopia .,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.999811589717865,"the best app, ethiopia",Feature / Others
great app,5,2025-09-23,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
it is good but some times says duplicate transaction why? and text,5,2025-09-23,Dashen Bank,Google Play,NEGATIVE,0.9683175086975098,"it, some times, duplicate transaction, and text",Transaction Performance
good,5,2025-09-22,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,4,2025-09-19,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
the worst app. it needs updating everyday. ouch,1,2025-09-19,Dashen Bank,Google Play,NEGATIVE,0.9998196959495544,"the worst app, it",Feature / Others
safe and secure,3,2025-09-18,Dashen Bank,Google Play,POSITIVE,0.9998433589935303,,Feature / Others
"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen Bank,Google Play,NEGATIVE,0.9993507266044617,"snmsung galaxy f15, me",Feature / Others
good,5,2025-09-13,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen Bank,Google Play,NEGATIVE,0.9945451021194458,"your staffs, the app, your employees",Feature / Others
total,5,2025-09-11,Dashen Bank,Google Play,POSITIVE,0.9983637928962708,total,Feature / Others
good,5,2025-09-10,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
dashen super app is the best,5,2025-09-10,Dashen Bank,Google Play,POSITIVE,0.9998204112052917,dashen super app,Feature / Others
zero sezzs55s,5,2025-09-09,Dashen Bank,Google Play,NEGATIVE,0.9994354844093323,zero sezzs55s,Feature / Others
not werke,2,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9970670342445374,,Feature / Others
what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9998086094856262,"what, dashen bank, this, it, service",Feature / Others
simple and easy to use,5,2025-09-08,Dashen Bank,Google Play,POSITIVE,0.9997318387031555,,Feature / Others
meke,4,2025-09-07,Dashen Bank,Google Play,POSITIVE,0.9576797485351562,meke,Feature / Others
"not a great app compared to the others ,it freezes randomly ,takes a lot to load ,and a lot of errors while sending money ,i stopped using it",1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.9997312426567078,"the others, it, a lot, errors, money, i, it",Feature / Others
bad specialy at weekends,1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.999614953994751,"bad specialy, weekends",Feature / Others
"i am very disappointed with the dashin bank super app. the app does not allow me to withdraw 50 birr or can t transfer money and even i can t use it to buy airtime. this makes me feel like my 50 birr is no longer my money, but the bank s money, since i cannot access or use it freely. according to the national bank of ethiopia nbe , the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. dashin bank s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.997616171836853,"i, the app, me, 50 birr, money, even i, t, it, airtime, this, me, my 50 birr, my money, i, it, the national bank, ethiopia nbe, the rule, 100 birr, it, airtime, friends, this rule, unfa",Feature / Others
it is good apps but it needs strong network,5,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.970344603061676,"it, good apps, it, strong network",Feature / Others
very slow,3,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9997065663337708,,Feature / Others
the app doesn t allow to switch between accounts. why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.996241569519043,"accounts, it, two accounts, the same app, the accounts, different branch",Account Access Issues
lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen Bank,Google Play,NEGATIVE,0.974568247795105,,Feature / Others
dashin mobile banking is become worest app like others ethiopian bank apps. amole was the best app ever i used. it was so flexible reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,Google Play,POSITIVE,0.9973414540290833,"dashin mobile banking, worest app, others, ethiopian bank apps, amole, the best app, i, it, use, new device, bank",Feature / Others
"the app has potential, but the qr payment feature is disappointing. the scanner doesn t work, and even though there s an option to select a qr code from the gallery, it doesn t function either. this makes paying with qr codes almost impossible. fixing this would really improve the app.",3,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.9995554089546204,"the app, potential, an option, a qr code, the gallery, it, this, qr codes, this, the app",Feature / Others
"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.9980061650276184,"transaction, previous app",Transaction Performance
great,5,2025-09-02,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
super idiot app 1.it forced me to off many of my phone settings like developers option. 2.never works fastly. 3.it needs multiple click. 4. doesn t notify if received money many many more the worst mobile app ever expanded,1,2025-09-01,Dashen Bank,Google Play,NEGATIVE,0.9997861981391907,"super idiot app, me, my phone settings, developers, multiple click, money",Feature / Others
good,2,2025-09-01,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
dashin bank,5,2025-08-30,Dashen Bank,Google Play,POSITIVE,0.9924732446670532,dashin bank,Feature / Others
muhaammad bakko,5,2025-08-30,Dashen Bank,Google Play,NEGATIVE,0.932232677936554,muhaammad bakko,Feature / Others
goog,5,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.9989757537841797,goog,Feature / Others
un functional app,1,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.998763918876648,un functional app,Feature / Others
trnes far,5,2025-08-27,Dashen Bank,Google Play,NEGATIVE,0.604229211807251,trnes,Feature / Others
excellent,5,2025-08-26,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
shimalis,4,2025-08-25,Dashen Bank,Google Play,POSITIVE,0.9664985537528992,shimalis,Feature / Others
excellent mobile banking digital,5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998231530189514,,Feature / Others
"excellent, and it s truly a super app!",5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998639822006226,"it, a super app",Feature / Others
nice app,4,2025-08-23,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
very nice app,5,2025-08-23,Dashen Bank,Google Play,POSITIVE,0.9998562335968018,very nice app,Feature / Others
can t access as will if it s super and can t even access the service when you need it s a big failure,1,2025-08-22,Dashen Bank,Google Play,NEGATIVE,0.999431312084198,"access, will, it, the service, you, it, a big failure",Feature / Others
seche,1,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9675268530845642,seche,Feature / Others
very fast bank,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9985563158988953,very fast bank,Feature / Others
good and well,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9998481273651123,,Feature / Others
what a bank it is,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9696678519248962,"what a bank, it",Feature / Others
dashen super app contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen Bank,Google Play,POSITIVE,0.9990369081497192,"dashen super app, extended selections, customers",Customer Support
great app,5,2025-08-20,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
nic,5,2025-08-20,Dashen Bank,Google Play,POSITIVE,0.9977141618728638,,Feature / Others
easy to use and the best one,5,2025-08-17,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,,Feature / Others
it is totally work of failure. i personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.9997392296791077,"it, totally work, failure, i, dashen amole",Feature / Others
very good app,5,2025-08-16,Dashen Bank,Google Play,POSITIVE,0.9998675584793091,very good app,Feature / Others
the worst banking app in ethiopia. it forces you to change your pin every three months.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.999725878238678,"ethiopia, it, you, your pin",Feature / Others
best but ussd is necessary,5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.6782341003417969,,Feature / Others
"one step forward, ethiopian bank and e commerce industry",5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.9985429048538208,e commerce industry,Feature / Others
still it s essay for user,4,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.9320284128189087,"it, essay, user",Feature / Others
"great app, unfortunately i struggle to use it from outside ethiopia. it tells me vpn enabled please disable vpn to continue using the app . and that s happening without any vpn enabled. i think i will need to switch back to cbe because i need access to my bank account globally.",1,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.9948175549507141,"i, it, outside ethiopia, it, me, vpn, disable vpn, the app, that, any vpn, i, i, cbe, i, access, my bank account",Account Access Issues
"it was easy enough before. but now it won t even open , why? pls help if possible. the email address you provided under the app support also can t be found by gmail. pls respond.",3,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9995518326759338,"it, it, t, the email address, you, the app support, t, gmail",Customer Support
good,5,2025-08-14,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"there are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9990180730819702,"plenty, features, water bill payments",Transaction Performance
best,5,2025-08-14,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
great app,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997575879096985,"slow application, times, need",Transaction Performance
ok,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
very poor and time taking to use,1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997921586036682,,Feature / Others
it is the best app ever i have seen dashen bank always one step a head!!!!,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9996755123138428,"it, the best app, i, dashen bank",Feature / Others
the new version is so good i like it,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998716115951538,"the new version, i, it",Feature / Others
excellent,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,,Feature / Others
good,3,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,3,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good job my dashen super app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996693134307861,good job,Feature / Others
some connection issues,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9717355370521545,some connection issues,Feature / Others
verry slow app,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9995139837265015,slow app,Transaction Performance
best bauget app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.998792290687561,best bauget app,Feature / Others
its good but he said uptede me,2,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9986693859100342,"its good, he, me",Feature / Others
network issue,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9874956011772156,network issue,Feature / Others
nice,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
fast and easy to use great app.,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997286200523376,great app,Feature / Others
best performing and fast financial app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997550845146179,,Feature / Others
good,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
well done keep it up,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996840953826904,it,Feature / Others
good but it takes forever to load,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9274645447731018,it,Feature / Others
"it s very good, but there are some things that need to be improved by speed receipt view to be competitive with the companies in the country, i.e.cbe telebirr.",4,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9116973876953125,"it, some things, that, speed receipt view, the companies, the country, telebirr",Feature / Others
my favorite,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9995235204696655,,Feature / Others
good app,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
good,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"this is boring mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen Bank,Google Play,NEGATIVE,0.9998206496238708,"this, it",Feature / Others
"improve the app, please. it is not working. it says response timeout",1,2025-08-10,Dashen Bank,Google Play,NEGATIVE,0.9996850490570068,"the app, it, it, response timeout",Feature / Others
modern perfect app interface with the best banking tools,5,2025-08-09,Dashen Bank,Google Play,POSITIVE,0.9997329115867615,,Feature / Others
when i tried to open the app it re downloading something big 3gb 4gb size and after 3 hours late it will open. it s my experience very worst app it isn t lite app not works in every situation of networks.,1,2025-08-08,Dashen Bank,Google Play,NEGATIVE,0.9993707537651062,"i, the app, it, something, it, it, my experience, it, every situation, networks",Feature / Others
"poor, glitch stack",1,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.9998161196708679,stack,Feature / Others
slowest banking app ever used,3,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.998941957950592,slowest banking app,Transaction Performance
good,1,2025-08-06,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
good,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
dashen bank super app is the best app,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998195767402649,the best app,Feature / Others
best,5,2025-08-02,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
would most likely rate it even less but it does have it s perks. but for the most part the whole app is filled with bugs and it stops being responsive almost everytime. besides some new features and the new ui design i most definitely prefer the old amole version. either fix this mess or bring back amole,2,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9995725750923157,"it, it, it, perks, the most part, the whole app, bugs, it, some new features, i, this mess, amole",Feature / Others
sometimes is not working to be honest,1,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9997746348381042,,Feature / Others
ok,4,2025-08-01,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
very good app,5,2025-07-30,Dashen Bank,Google Play,POSITIVE,0.9998675584793091,very good app,Feature / Others
why isn t this app working?,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9988254904747009,"isn, this app",Feature / Others
network error,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9996863603591919,network error,Feature / Others
fast,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.9989494681358337,,Feature / Others
100 good,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.999860405921936,,Feature / Others
ok,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
